"STATION","NAME","DATE","TAVG","TMAX","TMIN"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1960-11-11",,"49","37"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1960-11-12",,"53","37"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1960-11-13",,"54","38"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1960-11-14",,"62","45"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1960-11-15",,"60","49"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1960-11-16",,"66","52"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1960-11-17",,"60","48"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1960-11-18",,"56","44"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1960-11-19",,"56","45"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1960-11-20",,"56","41"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1960-11-21",,"57","44"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1960-11-22",,"60","46"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1960-11-23",,"55","42"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1960-11-24",,"50","35"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1960-11-25",,"53","38"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1960-11-26",,"56","41"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1960-11-27",,"61","47"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1960-11-28",,"60","49"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1960-11-29",,"60","46"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1960-11-30",,"47","33"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1960-12-01",,"35","27"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1960-12-02",,"42","27"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1960-12-03",,"49","35"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1960-12-04",,"52","35"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1960-12-05",,"60","45"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1960-12-06",,"58","42"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1960-12-07",,"57","37"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1960-12-08",,"39","22"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1960-12-09",,"29","18"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1960-12-10",,"40","27"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1960-12-11",,"35","19"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1960-12-12",,"23","10"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1960-12-13",,"20","8"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1960-12-14",,"28","18"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1960-12-15",,"43","20"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1960-12-16",,"40","31"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1960-12-17",,"33","23"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1960-12-18",,"35","26"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1960-12-19",,"35","25"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1960-12-20",,"33","23"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1960-12-21",,"47","27"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1960-12-22",,"27","18"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1960-12-23",,"24","12"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1960-12-24",,"35","12"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1960-12-25",,"38","30"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1960-12-26",,"45","29"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1960-12-27",,"40","16"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1960-12-28",,"26","12"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1960-12-29",,"36","25"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1960-12-30",,"40","32"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1960-12-31",,"43","27"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1961-01-01",,"48","34"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1961-01-02",,"36","29"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1961-01-03",,"34","31"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1961-01-04",,"32","22"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1961-01-05",,"33","21"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1961-01-06",,"45","31"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1961-01-07",,"52","37"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1961-01-08",,"44","26"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1961-01-09",,"28","20"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1961-01-10",,"35","20"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1961-01-11",,"41","28"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1961-01-12",,"42","32"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1961-01-13",,"48","27"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1961-01-14",,"52","39"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1961-01-15",,"45","30"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1961-01-16",,"33","28"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1961-01-17",,"41","30"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1961-01-18",,"41","27"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1961-01-19",,"27","17"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1961-01-20",,"19","11"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1961-01-21",,"21","10"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1961-01-22",,"22","13"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1961-01-23",,"22","14"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1961-01-24",,"25","15"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1961-01-25",,"19","5"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1961-01-26",,"22","13"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1961-01-27",,"21","13"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1961-01-28",,"21","12"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1961-01-29",,"28","16"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1961-01-30",,"24","15"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1961-01-31",,"29","17"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1961-02-01",,"25","4"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1961-02-02",,"19","-1"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1961-02-03",,"30","6"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1961-02-04",,"34","28"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1961-02-05",,"34","21"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1961-02-06",,"37","26"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1961-02-07",,"38","23"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1961-02-08",,"35","22"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1961-02-09",,"47","29"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1961-02-10",,"42","35"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1961-02-11",,"35","26"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1961-02-12",,"33","22"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1961-02-13",,"36","25"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1961-02-14",,"46","35"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1961-02-15",,"42","36"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1961-02-16",,"37","28"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1961-02-17",,"42","27"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1961-02-18",,"44","36"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1961-02-19",,"60","41"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1961-02-20",,"43","34"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1961-02-21",,"43","33"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1961-02-22",,"49","34"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1961-02-23",,"45","39"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1961-02-24",,"60","39"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1961-02-25",,"53","42"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1961-02-26",,"48","36"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1961-02-27",,"58","37"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1961-02-28",,"46","36"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1961-03-01",,"40","31"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1961-03-02",,"48","34"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1961-03-03",,"59","36"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1961-03-04",,"55","42"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1961-03-05",,"61","40"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1961-03-06",,"45","38"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1961-03-07",,"60","38"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1961-03-08",,"41","33"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1961-03-09",,"41","31"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1961-03-10",,"33","22"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1961-03-11",,"41","20"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1961-03-12",,"54","33"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1961-03-13",,"40","33"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1961-03-14",,"40","35"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1961-03-15",,"52","37"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1961-03-16",,"45","23"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1961-03-17",,"32","18"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1961-03-18",,"35","18"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1961-03-19",,"37","33"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1961-03-20",,"46","33"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1961-03-21",,"40","30"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1961-03-22",,"44","32"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1961-03-23",,"40","35"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1961-03-24",,"50","36"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1961-03-25",,"48","38"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1961-03-26",,"56","35"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1961-03-27",,"55","44"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1961-03-28",,"65","45"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1961-03-29",,"60","47"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1961-03-30",,"47","35"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1961-03-31",,"45","33"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1961-04-01",,"42","35"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1961-04-02",,"45","35"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1961-04-03",,"47","34"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1961-04-04",,"52","35"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1961-04-05",,"54","41"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1961-04-06",,"54","42"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1961-04-07",,"53","39"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1961-04-08",,"51","37"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1961-04-09",,"47","34"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1961-04-10",,"48","39"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1961-04-11",,"52","42"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1961-04-12",,"54","40"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1961-04-13",,"44","37"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1961-04-14",,"55","38"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1961-04-15",,"53","39"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1961-04-16",,"54","38"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1961-04-17",,"51","39"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1961-04-18",,"44","39"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1961-04-19",,"42","37"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1961-04-20",,"55","36"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1961-04-21",,"57","40"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1961-04-22",,"67","48"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1961-04-23",,"69","50"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1961-04-24",,"62","50"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1961-04-25",,"70","51"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1961-04-26",,"71","53"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1961-04-27",,"57","49"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1961-04-28",,"56","47"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1961-04-29",,"54","44"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1961-04-30",,"58","43"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1961-05-01",,"57","44"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1961-05-02",,"59","46"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1961-05-03",,"59","46"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1961-05-04",,"64","45"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1961-05-05",,"67","48"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1961-05-06",,"60","45"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1961-05-07",,"62","49"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1961-05-08",,"72","53"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1961-05-09",,"73","50"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1961-05-10",,"69","58"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1961-05-11",,"63","55"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1961-05-12",,"64","53"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1961-05-13",,"73","54"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1961-05-14",,"71","54"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1961-05-15",,"65","55"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1961-05-16",,"64","55"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1961-05-17",,"71","50"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1961-05-18",,"65","50"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1961-05-19",,"57","47"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1961-05-20",,"67","50"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1961-05-21",,"71","51"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1961-05-22",,"66","53"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1961-05-23",,"64","50"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1961-05-24",,"75","52"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1961-05-25",,"81","58"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1961-05-26",,"65","49"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1961-05-27",,"50","42"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1961-05-28",,"74","44"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1961-05-29",,"69","53"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1961-05-30",,"66","49"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1961-05-31",,"79","50"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1961-06-01",,"73","60"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1961-06-02",,"91","61"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1961-06-03",,"81","63"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1961-06-04",,"76","54"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1961-06-05",,"75","58"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1961-06-06",,"78","58"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1961-06-07",,"70","55"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1961-06-08",,"70","55"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1961-06-09",,"79","63"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1961-06-10",,"87","62"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1961-06-11",,"77","59"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1961-06-12",,"75","63"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1961-06-13",,"88","64"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1961-06-14",,"92","53"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1961-06-15",,"71","53"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1961-06-16",,"71","52"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1961-06-17",,"77","56"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1961-06-18",,"81","60"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1961-06-19",,"80","62"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1961-06-20",,"76","62"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1961-06-21",,"69","62"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1961-06-22",,"70","61"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1961-06-23",,"78","62"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1961-06-24",,"74","60"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1961-06-25",,"74","60"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1961-06-26",,"78","63"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1961-06-27",,"71","61"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1961-06-28",,"76","61"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1961-06-29",,"77","62"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1961-06-30",,"92","65"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1961-07-01",,"89","66"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1961-07-02",,"93","70"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1961-07-03",,"85","71"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1961-07-04",,"80","65"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1961-07-05",,"79","64"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1961-07-06",,"78","63"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1961-07-07",,"77","61"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1961-07-08",,"78","64"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1961-07-09",,"82","63"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1961-07-10",,"86","62"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1961-07-11",,"89","64"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1961-07-12",,"88","69"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1961-07-13",,"73","65"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1961-07-14",,"80","67"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1961-07-15",,"70","65"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1961-07-16",,"84","68"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1961-07-17",,"87","71"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1961-07-18",,"88","71"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1961-07-19",,"87","72"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1961-07-20",,"81","68"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1961-07-21",,"89","70"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1961-07-22",,"94","73"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1961-07-23",,"89","74"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1961-07-24",,"84","75"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1961-07-25",,"88","74"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1961-07-26",,"92","73"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1961-07-27",,"89","71"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1961-07-28",,"83","68"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1961-07-29",,"76","69"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1961-07-30",,"87","67"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1961-07-31",,"89","70"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1961-08-01",,"82","69"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1961-08-02",,"76","63"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1961-08-03",,"74","66"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1961-08-04",,"79","65"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1961-08-05",,"77","65"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1961-08-06",,"79","67"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1961-08-07",,"86","71"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1961-08-08",,"86","70"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1961-08-09",,"89","72"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1961-08-10",,"88","74"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1961-08-11",,"85","74"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1961-08-12",,"90","74"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1961-08-13",,"79","64"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1961-08-14",,"78","57"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1961-08-15",,"82","66"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1961-08-16",,"85","68"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1961-08-17",,"78","63"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1961-08-18",,"80","59"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1961-08-19",,"78","64"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1961-08-20",,"79","63"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1961-08-21",,"80","63"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1961-08-22",,"83","66"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1961-08-23",,"74","68"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1961-08-24",,"83","70"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1961-08-25",,"84","72"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1961-08-26",,"82","73"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1961-08-27",,"87","73"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1961-08-28",,"90","73"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1961-08-29",,"91","74"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1961-08-30",,"87","68"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1961-08-31",,"91","73"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1961-09-01",,"91","73"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1961-09-02",,"93","75"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1961-09-03",,"86","70"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1961-09-04",,"92","72"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1961-09-05",,"94","73"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1961-09-06",,"89","72"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1961-09-07",,"81","66"
