STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,reportType,HourlySkyConditions,HourlyVisibility,HourlyPresentWeatherType,HourlyDryBulbTemperatureF,HourlyDryBulbTemperatureC,HourlyWetBulbTemperatureF,HourlyWetBulbTemperatureC,HourlyDewPointTemperatureF,HourlyDewPointTemperatureC,HourlyRelativeHumidity,HourlyWindSpeed,HourlyWindDirection,HourlyWindGustSpeed,HourlyStationPressure,HourlyPressureTendency,HourlyPressureChange,HourlySeaLevelPressure,HourlyPrecipitation,HourlyAltimeterSetting,DailyMaximumDryBulbTemperature,DailyMinimumDryBulbTemperature,DailyAverageDryBulbTemperature,DailyDepartureFromNormalAverageTemperature,DailyAverageRelativeHumidity,DailyAverageDewPointTemperature,DailyAverageWetBulbTemperature,DailyHeatingDegreeDays,DailyCoolingDegreeDays,DailySunrise,DailySunset,DailyPrecipitation,DailySnowfall,DailySnowDepth,DailyAverageStationPressure,DailyAverageSeaLevelPressure,DailyAverageWindSpeed,DailyPeakWindSpeed,PeakWindDirection,DailySustainedWindSpeed,DailySustainedWindDirection,MonthlyMaximumTemperature,MonthlyMinimumTemperature,MonthlyMeanTemperature,MonthlyAverageRH,MonthlyDewpointTemperature,MonthlyWetBulb,MonthlyHeatingDegreeDays,MonthlyCoolingDegreeDays,MonthlyStationPressure,MonthlySeaLevelPressure,MonthlyAverageWindSpeed,MonthlyTotalSnowfall,MonthlyDepartureFromNormalMaximumTemperature,MonthlyDepartureFromNormalMinimumTemperature,MonthlyDepartureFromNormalAverageTemperature,MonthlyDepartureFromNormalPrecipitation,MonthlyTotalLiquidPrecipitation,MonthlyGreatestPrecip,MonthlyGreatestPrecipDate,MonthlyGreatestSnowfall,MonthlyGreatestSnowfallDate,MonthlyGreatestSnowDepth,MonthlyGreatestSnowDepthDate,MonthlyDaysWithGT90Temp,MonthlyDaysWithLT32Temp,MonthlyDaysWithGT32Temp,MonthlyDaysWithLT0Temp,MonthlyDaysWithGT001Precip,MonthlyDaysWithGT010Precip,MonthlyMaxSeaLevelPressureValue,MonthlyMaxSeaLevelPressureValueDate,MonthlyMaxSeaLevelPressureValueTime,MonthlyMinSeaLevelPressureValue,MonthlyMinSeaLevelPressureValueDate,MonthlyMinSeaLevelPressureValueTime,MonthlyTotalHeatingDegreeDays,MonthlyTotalCoolingDegreeDays,MonthlyDepartureFromNormalHeatingDD,MonthlyDepartureFromNormalCoolingDD
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,2014-03-21 23:59,SOD,,,,,,,,,,,,,,,,,,,,58,30,44,3.9,63,,33,21,0,1152,0006,,,,29,30,11,30,290,23,300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,2014-03-22 00:51,FM-15,OVC:08 33,10.00,,39,3.9,35,1.5,28,-2.2,65,14,300,,29.16,,,29.89,,29.88,,,,,,,,,,1152,0006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,2014-03-22 01:51,FM-15,OVC:08 33,10.00,,40,4.4,35,1.5,25,-3.9,55,20,330,29,29.19,,,29.93,,29.91,,,,,,,,,,1152,0006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,2014-03-22 02:51,FM-15,BKN:07 30,10.00,,39,3.9,34,1.3,26,-3.3,60,17,310,24,29.22,1,-0.10,29.95,,29.94,,,,,,,,,,1152,0006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,2014-03-22 03:51,FM-15,OVC:08 33,10.00,,38,3.3,34,0.9,26,-3.3,62,14,320,,29.25,,,29.98,,29.97,,,,,,,,,,1152,0006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,2014-03-22 04:51,FM-15,OVC:08 31,10.00,,38,3.3,34,0.9,26,-3.3,62,13,320,,29.29,,,30.02,,30.01,,,,,,,,,,1152,0006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,2014-03-22 05:51,FM-15,BKN:07 33 OVC:08 35,10.00,,37,2.8,33,0.4,25,-3.9,62,11,320,,29.32,1,-0.09,30.05,,30.04,,,,,,,,,,1152,0006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,2014-03-22 06:51,FM-15,BKN:07 31,10.00,,37,2.8,33,0.4,25,-3.9,62,11,310,,29.36,,,30.09,,30.08,,,,,,,,,,1152,0006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,2014-03-22 07:51,FM-15,BKN:07 41,10.00,,37,2.8,33,0.4,25,-3.9,62,8,300,,29.39,,,30.12,,30.11,,,,,,,,,,1152,0006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,2014-03-22 08:51,FM-15,BKN:07 43,10.00,,40,4.4,35,1.5,24,-4.4,53,13,340,,29.42,1,-0.09,30.15,,30.14,,,,,,,,,,1152,0006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,2014-03-22 09:51,FM-15,OVC:08 39,10.00,,40,4.4,34,1.4,23,-5.0,51,14,330,,29.42,,,30.15,,30.14,,,,,,,,,,1152,0006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,2014-03-22 10:51,FM-15,OVC:08 46,10.00,,41,5.0,35,1.9,24,-4.4,51,15,330,,29.43,,,30.17,,30.15,,,,,,,,,,1152,0006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,2014-03-22 11:51,FM-15,BKN:07 44,10.00,,41,5.0,35,1.9,24,-4.4,51,15,310,,29.44,3,-0.02,30.17,,30.16,,,,,,,,,,1152,0006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,2014-03-22 12:51,FM-15,BKN:07 40,10.00,,40,4.4,35,1.5,24,-4.4,53,11,310,,29.43,,,30.17,,30.15,,,,,,,,,,1152,0006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,2014-03-22 13:51,FM-15,BKN:07 42,10.00,,40,4.4,34,1.3,22,-5.6,49,13,290,22,29.44,,,30.17,,30.16,,,,,,,,,,1152,0006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,2014-03-22 14:51,FM-15,BKN:07 42,10.00,,39,3.9,34,1.0,24,-4.4,55,16,300,,29.45,3,-0.01,30.19,,30.17,,,,,,,,,,1152,0006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,2014-03-22 15:51,FM-15,BKN:07 39 BKN:07 200,10.00,,39,3.9,33,0.8,21,-6.1,48,15,310,,29.46,,,30.20,,30.18,,,,,,,,,,1152,0006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,2014-03-22 16:51,FM-15,FEW:02 37 SCT:04 150 BKN:07 200,10.00,,36,2.2,31,-0.7,18,-7.8,48,14,290,,29.48,,,30.22,,30.20,,,,,,,,,,1152,0006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,2014-03-22 17:51,FM-15,FEW:02 40 BKN:07 150 BKN:07 250,10.00,,35,1.7,30,-1.2,17,-8.3,48,14,320,,29.50,3,-0.05,30.24,,30.22,,,,,,,,,,1152,0006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,2014-03-22 18:51,FM-15,FEW:02 40 BKN:07 150 OVC:08 250,10.00,,35,1.7,30,-1.3,15,-9.4,44,14,330,,29.51,,,30.25,,30.23,,,,,,,,,,1150,0007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,2014-03-22 19:51,FM-15,BKN:07 150 BKN:07 250,10.00,,34,1.1,29,-1.8,14,-10.0,44,11,340,,29.52,,,30.26,,30.24,,,,,,,,,,1150,0007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,2014-03-22 20:51,FM-15,FEW:02 15 SCT:04 150 BKN:07 250,10.00,,32,0.0,27,-2.7,13,-10.6,45,11,340,,29.53,3,-0.03,30.27,,30.25,,,,,,,,,,1150,0007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,2014-03-22 21:51,FM-15,FEW:02 15 SCT:04 150 BKN:07 250,10.00,,31,-0.6,26,-3.3,10,-12.2,42,14,010,,29.55,,,30.30,,30.27,,,,,,,,,,1150,0007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,2014-03-22 22:51,FM-15,FEW:02 27 SCT:04 130 BKN:07 250,10.00,,29,-1.7,24,-4.2,10,-12.2,45,10,360,,29.57,,,30.32,,30.30,,,,,,,,,,1150,0007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,2014-03-22 23:51,FM-15,FEW:02 30 SCT:04 250,10.00,,27,-2.8,23,-5.2,8,-13.3,45,15,350,,29.60,1,-0.06,30.34,,30.32,41,27,34,-6.4,,,,31,0,1150,0007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,2014-03-22 23:59,SOD,,,,,,,,,,,,,,,,,,,,41,26,34,-6.4,52,,32,31,0,1150,0007,,,,29,30,14,30,320,24,320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,2014-03-23 00:51,FM-15,FEW:02 40 BKN:07 250,10.00,,25,-3.9,21,-6.2,7,-13.9,46,16,340,,29.60,,,30.36,,30.33,,,,,,,,,,1150,0007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,2014-03-23 01:51,FM-15,FEW:02 150 BKN:07 250,10.00,,24,-4.4,20,-6.6,7,-13.9,48,14,360,,29.62,,,30.36,,30.34,,,,,,,,,,1150,0007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,2014-03-23 02:51,FM-15,FEW:02 170 BKN:07 250,10.00,,23,-5.0,19,-7.1,7,-13.9,50,15,340,,29.62,1,-0.04,30.38,,30.35,,,,,,,,,,1150,0007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,2014-03-23 03:51,FM-15,SCT:04 140 BKN:07 250,10.00,,22,-5.6,18,-7.5,7,-13.9,52,15,340,,29.63,,,30.39,,30.36,,,,,,,,,,1150,0007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,2014-03-23 04:51,FM-15,SCT:04 35 BKN:07 130 BKN:07 250,10.00,,21,-6.1,18,-8.0,7,-13.9,54,13,340,,29.64,,,30.40,,30.37,,,,,,,,,,1150,0007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,2014-03-23 05:51,FM-15,FEW:02 28 SCT:04 36 SCT:04 250,10.00,,20,-6.7,17,-8.4,7,-13.9,57,10,350,,29.66,2,-0.03,30.41,,30.39,,,,,,,,,,1150,0007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,2014-03-23 06:51,FM-15,FEW:02 28 SCT:04 36 SCT:04 100,10.00,,21,-6.1,18,-8.0,7,-13.9,54,11,350,,29.67,,,30.43,,30.40,,,,,,,,,,1150,0007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,2014-03-23 07:51,FM-15,FEW:02 26 SCT:04 150,10.00,,22,-5.6,18,-7.6,5,-15.0,48,11,360,,29.68,,,30.44,,30.41,,,,,,,,,,1150,0007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,2014-03-23 08:51,FM-15,FEW:02 25 SCT:04 43 SCT:04 150,10.00,,23,-5.0,19,-7.1,6,-14.4,48,9,360,,29.69,3,-0.04,30.45,,30.42,,,,,,,,,,1150,0007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,2014-03-23 09:51,FM-15,SCT:04 33,10.00,,26,-3.3,22,-5.7,7,-13.9,44,9,360,,29.69,,,30.45,,30.42,,,,,,,,,,1150,0007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,2014-03-23 10:51,FM-15,BKN:07 39,10.00,,27,-2.8,23,-5.2,8,-13.3,45,10,300,,29.68,,,30.43,,30.41,,,,,,,,,,1150,0007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,2014-03-23 11:51,FM-15,BKN:07 39,10.00,,28,-2.2,23,-4.8,7,-13.9,41,11,310,,29.66,8,+0.02,30.42,,30.39,,,,,,,,,,1150,0007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,2014-03-23 12:51,FM-15,SCT:04 49,10.00,,30,-1.1,25,-3.8,7,-13.9,38,9,330,,29.64,,,30.40,,30.37,,,,,,,,,,1150,0007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,2014-03-23 13:51,FM-15,SCT:04 49,10.00,,29,-1.7,24,-4.3,5,-15.0,36,3,300,,29.62,,,30.38,,30.35,,,,,,,,,,1150,0007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,2014-03-23 14:51,FM-15,SCT:04 55,10.00,,31,-0.6,26,-3.3,7,-13.9,36,10,280,,29.62,6,+0.06,30.37,,30.34,,,,,,,,,,1150,0007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,2014-03-23 15:51,FM-15,SCT:04 60,10.00,,31,-0.6,26,-3.3,6,-14.4,35,8,280,,29.62,,,30.37,,30.34,,,,,,,,,,1150,0007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,2014-03-23 16:51,FM-15,SCT:04 55,10.00,,28,-2.2,23,-4.7,8,-13.3,43,11,320,,29.62,,,30.38,,30.35,,,,,,,,,,1150,0007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,2014-03-23 17:51,FM-15,SCT:04 50,10.00,,28,-2.2,23,-4.8,7,-13.9,41,10,340,,29.62,0,-0.01,30.38,,30.35,,,,,,,,,,1150,0007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,2014-03-23 18:51,FM-15,FEW:02 50,10.00,,27,-2.8,23,-5.3,6,-14.4,41,7,340,,29.62,,,30.38,,30.35,,,,,,,,,,1149,0008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
WBAN:94846,CHICAGO OHARE INTERNATIONAL AIRPORT IL US,201.8,41.995,-87.9336,2014-03-23 19:51,FM-15,FEW:02 50,10.00,,25,-3.9,21,-6.0,10,-12.2,53,7,100,,29.62,,,30.38,,30.34,,,,,,,,,,1149,0008,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
